time grd_truth(x) grd_truth(y) grd_truth(vx) grd_truth(vy) est(x) est(y) est(vx) est(vy) RMSE(x) RMSE(y) RMSE(vx) RMSE(vy) x(x) x(y) x(v) x(yaw) x(yawd) P(0,0) P(0,1) P(0,2) P(0,3) P(0,4) P(1,0) P(1,1) P(1,2) P(1,3) P(1,4) P(2,0) P(2,1) P(2,2) P(2,3) P(2,4) P(3,0) P(3,1) P(3,2) P(3,3) P(3,4) P(4,0) P(4,1) P(4,2) P(4,3) P(4,4)
1477010458550000 -11.2161 -7.50862 -4.09021 -2.88015 -11.1814 -7.59321 -4.05701 -2.99043 -11.1814 -7.59321 5.04004 3.77679 0.0607205 0.0831572 0.247832 0.351367 -0.335424 0.00572567 -0.00320461 -0.00219243 0.00330254 0.0044558 -0.00320461 0.00765913 -0.00390173 -0.00426004 -0.00595272 -0.00219243 -0.00390173 0.0169401 0.000928707 0.00131465 0.00330254 -0.00426004 0.000928707 0.00435915 0.00801809 0.0044558 -0.00595272 0.00131465 0.00801809 0.0221172
1477010458600000 -11.422 -7.65064 -4.14093 -2.79777 -11.327 -7.75348 -3.99685 -2.99669 -11.327 -7.75348 4.9955 3.78494 0.0608608 0.0832275 0.24757 0.350985 -0.302683 0.00499566 -0.00240279 -0.00266219 0.00268581 0.00358312 -0.00240279 0.00655067 -0.00358072 -0.00352172 -0.00488082 -0.00266219 -0.00358072 0.0183733 0.000602076 0.000753623 0.00268581 -0.00352172 0.000602076 0.00383612 0.00727453 0.00358312 -0.00488082 0.000753623 0.00727453 0.0210779
1477010458650000 -11.6304 -7.78849 -4.19066 -2.71349 -11.5244 -7.87739 -4.03968 -2.8798 -11.5244 -7.87739 4.96108 3.76091 0.0610577 0.0832461 0.247322 0.350552 -0.315008 0.00571254 -0.00326485 -0.00256695 0.00329066 0.00442191 -0.00326485 0.00784301 -0.00343717 -0.00439695 -0.00610611 -0.00256695 -0.00343717 0.0167714 0.000592292 0.000758218 0.00329066 -0.00439695 0.000592292 0.00443472 0.00811687 0.00442191 -0.00610611 0.000758218 0.00811687 0.0222756
1477010458700000 -11.8413 -7.92208 -4.23932 -2.6273 -11.704 -7.98258 -4.06188 -2.75234 -11.704 -7.98258 4.90655 3.73713 0.0614491 0.0831838 0.247131 0.350066 -0.327191 0.00497501 -0.00242137 -0.0029446 0.00265827 0.00353201 -0.00242137 0.00664033 -0.00322121 -0.00359999 -0.00495501 -0.0029446 -0.00322121 0.0182665 0.000357673 0.000364977 0.00265827 -0.00359999 0.000357673 0.00388605 0.00734255 0.00353201 -0.00495501 0.000364977 0.00734255 0.0211976
1477010458750000 -12.0546 -8.05131 -4.28682 -2.53924 -11.8995 -8.09196 -4.06302 -2.60613 -11.8995 -8.09196 4.82701 3.71192 0.061969 0.0830835 0.247061 0.349531 -0.339533 0.00567653 -0.00327451 -0.00295612 0.00325868 0.00436316 -0.00327451 0.00793863 -0.00292622 -0.00447951 -0.00617275 -0.00295612 -0.00292622 0.0166736 0.000214639 0.000131418 0.00325868 -0.00447951 0.000214639 0.00449493 0.00819607 0.00436316 -0.00617275 0.000131418 0.00819607 0.0224051
1477010458800000 -12.2702 -8.17609 -4.33309 -2.44932 -12.1144 -8.18238 -4.14065 -2.44492 -12.1144 -8.18238 4.8086 3.67497 0.0624868 0.0829531 0.246908 0.34898 -0.366902 0.00491675 -0.00239947 -0.00324803 0.00260231 0.00343489 -0.00239947 0.00669352 -0.0028156 -0.00366435 -0.00500976 -0.00324803 -0.0028156 0.01821 8.58804e-05 -7.37301e-05 0.00260231 -0.00366435 8.58804e-05 0.00394262 0.0074239 0.00343489 -0.00500976 -7.37301e-05 0.0074239 0.0213372
1477010458850000 -12.4881 -8.29633 -4.37802 -2.35756 -12.3421 -8.30935 -4.26411 -2.4071 -12.3421 -8.30935 4.8966 3.6555 0.0629233 0.0828258 0.246602 0.348442 -0.365837 0.00558979 -0.0032287 -0.00339334 0.00318602 0.00423953 -0.0032287 0.00798209 -0.00232448 -0.00453767 -0.00620013 -0.00339334 -0.00232448 0.0166764 -0.000230588 -0.000613954 0.00318602 -0.00453767 -0.000230588 0.00454994 0.00826359 0.00423953 -0.00620013 -0.000613954 0.00826359 0.0225036
1477010458900000 -12.7082 -8.41193 -4.42156 -2.26399 -12.5449 -8.39107 -4.30301 -2.25495 -12.5449 -8.39107 4.85806 3.62429 0.0634859 0.0827041 0.246305 0.347896 -0.384161 0.0048461 -0.00237312 -0.00358555 0.00252934 0.00331464 -0.00237312 0.00676536 -0.00233569 -0.00373959 -0.00508717 -0.00358555 -0.00233569 0.0182253 -0.000238136 -0.000606047 0.00252934 -0.00373959 -0.000238136 0.00399151 0.00748823 0.00331464 -0.00508717 -0.000606047 0.00748823 0.0214376
1477010458950000 -12.9304 -8.5228 -4.4636 -2.16863 -12.7537 -8.47211 -4.31244 -2.08246 -12.7537 -8.47211 4.78893 3.59146 0.0641518 0.0826234 0.246065 0.347385 -0.405854 0.00551415 -0.00321435 -0.00382481 0.0031123 0.00412086 -0.00321435 0.00810036 -0.00169252 -0.00462774 -0.00628431 -0.00382481 -0.00169252 0.0167953 -0.000683799 -0.00136041 0.0031123 -0.00462774 -0.000683799 0.00458939 0.00829951 0.00412086 -0.00628431 -0.00136041 0.00829951 0.0225369
1477010459000000 -13.1547 -8.62886 -4.50407 -2.07151 -13.0303 -8.56238 -4.45436 -1.92039 -13.0303 -8.56238 4.8507 3.54864 0.0644271 0.082578 0.245697 0.346946 -0.434429 0.00476004 -0.00233403 -0.00391561 0.00243499 0.00316087 -0.00233403 0.00684308 -0.00182608 -0.00381416 -0.00516074 -0.00391561 -0.00182608 0.0183191 -0.00056746 -0.00113899 0.00243499 -0.00381416 -0.00056746 0.00402876 0.00752896 0.00316087 -0.00516074 -0.00113899 0.00752896 0.0214898
1477010459050000 -13.381 -8.73002 -4.54289 -1.97267 -13.2808 -8.66054 -4.56076 -1.83722 -13.2808 -8.66054 4.9169 3.52454 0.064569 0.0825405 0.245317 0.346489 -0.433162 0.00539384 -0.00314866 -0.00429848 0.00298322 0.00391085 -0.00314866 0.00817533 -0.000944785 -0.00467542 -0.00628705 -0.00429848 -0.000944785 0.0170965 -0.00121265 -0.00223411 0.00298322 -0.00467542 -0.00121265 0.00458214 0.0082482 0.00391085 -0.00628705 -0.00223411 0.0082482 0.0224068
1477010459100000 -13.6092 -8.82619 -4.57997 -1.87214 -13.501 -8.70872 -4.5973 -1.64779 -13.501 -8.70872 4.88368 3.48575 0.0647497 0.0826714 0.244939 0.346177 -0.457003 0.00466468 -0.00229104 -0.00427441 0.00231107 0.00296433 -0.00229104 0.00694763 -0.00121933 -0.00388201 -0.00522215 -0.00427441 -0.00121933 0.0185427 -0.000954059 -0.00176981 0.00231107 -0.00388201 -0.000954059 0.00401997 0.00748845 0.00296433 -0.00522215 -0.00176981 0.00748845 0.0213988
1477010459150000 -13.8392 -8.91729 -4.61524 -1.76997 -13.7216 -8.74128 -4.59058 -1.39623 -13.7216 -8.74128 4.79821 3.43685 0.0649791 0.0831209 0.244564 0.346266 -0.500496 0.00526995 -0.0030888 -0.00474632 0.00282969 0.00367063 -0.0030888 0.00829542 -0.000161492 -0.00471802 -0.00628313 -0.00474632 -0.000161492 0.0175543 -0.00172739 -0.00306491 0.00282969 -0.00471802 -0.00172739 0.00452554 0.00811641 0.00367063 -0.00628313 -0.00306491 0.00811641 0.0221451
1477010459200000 -14.0709 -9.00324 -4.64861 -1.6662 -13.9423 -8.86125 -4.59967 -1.41371 -13.9423 -8.86125 4.81202 3.43978 0.0652705 0.0833658 0.244203 0.346016 -0.462883 0.00453957 -0.00220906 -0.00460584 0.00214447 0.00270115 -0.00220906 0.00702494 -0.00057256 -0.00392175 -0.00523311 -0.00460584 -0.00057256 0.0188732 -0.00133236 -0.00237444 0.00214447 -0.00392175 -0.00133236 0.00398518 0.00740755 0.00270115 -0.00523311 -0.00237444 0.00740755 0.0212438
1477010459250000 -14.3043 -9.08395 -4.68001 -1.56086 -14.1938 -8.95403 -4.70304 -1.40683 -14.1938 -8.95403 4.90894 3.43225 0.065457 0.0835483 0.243831 0.34559 -0.430322 0.00511155 -0.00298028 -0.00510086 0.00264271 0.00338623 -0.00298028 0.0083706 0.000566694 -0.00473621 -0.00624352 -0.00510086 0.000566694 0.0180685 -0.00215655 -0.00372943 0.00264271 -0.00473621 -0.00215655 0.00446862 0.00799436 0.00338623 -0.00624352 -0.00372943 0.00799436 0.0219145
1477010459300000 -14.5391 -9.15936 -4.70936 -1.45402 -14.4128 -9.07406 -4.6918 -1.44309 -14.4128 -9.07406 4.90872 3.43999 0.0657289 0.0835537 0.24346 0.345062 -0.391607 0.00446567 -0.00215859 -0.00487438 0.00202414 0.00253394 -0.00215859 0.0070942 -2.47359e-05 -0.00394323 -0.00522087 -0.00487438 -2.47359e-05 0.0192304 -0.00164155 -0.0028408 0.00202414 -0.00394323 -0.00164155 0.00394009 0.00731781 0.00253394 -0.00522087 -0.0028408 0.00731781 0.0210859
1477010459350000 -14.7754 -9.22939 -4.73658 -1.34573 -14.6422 -9.1444 -4.69951 -1.34354 -14.6422 -9.1444 4.88779 3.42005 0.0660393 0.0835581 0.243097 0.344536 -0.394739 0.00504844 -0.00297287 -0.00533041 0.00255457 0.00328369 -0.00297287 0.00854725 0.00108426 -0.00481251 -0.00632458 -0.00533041 0.00108426 0.0184059 -0.00241925 -0.00409121 0.00255457 -0.00481251 -0.00241925 0.00445226 0.00795923 0.00328369 -0.00632458 -0.00409121 0.00795923 0.0218587
1477010459400000 -15.013 -9.29397 -4.76161 -1.23603 -14.9294 -9.13867 -4.81972 -1.04511 -14.9294 -9.13867 4.93173 3.35513 0.0660998 0.0838692 0.242749 0.344173 -0.453335 0.00442651 -0.00214293 -0.00503847 0.00195048 0.00245043 -0.00214293 0.00718628 0.000350992 -0.00397821 -0.00524672 -0.00503847 0.000350992 0.0194415 -0.00181497 -0.00305937 0.00195048 -0.00397821 -0.00181497 0.00391667 0.0072785 0.00245043 -0.00524672 -0.00305937 0.0072785 0.0210326
1477010459450000 -15.2517 -9.35302 -4.78436 -1.125 -15.1879 -9.21245 -4.86761 -0.989961 -15.1879 -9.21245 4.96726 3.34223 0.0660931 0.0840988 0.242424 0.343731 -0.438362 0.00496528 -0.00290226 -0.00561044 0.00241116 0.00307731 -0.00290226 0.00857861 0.00169887 -0.00475469 -0.00616439 -0.00561044 0.00169887 0.0190234 -0.00275556 -0.00459952 0.00241116 -0.00475469 -0.00275556 0.0043195 0.00771296 0.00307731 -0.00616439 -0.00459952 0.00771296 0.0214108
1477010459500000 -15.4916 -9.40649 -4.80476 -1.01269 -15.4486 -9.33653 -4.89608 -1.06411 -15.4486 -9.33653 5.01039 3.3556 0.0660355 0.0840597 0.24211 0.343223 -0.390897 0.00434169 -0.00207213 -0.00523564 0.00179984 0.00222783 -0.00207213 0.00724493 0.000875763 -0.00395647 -0.00517341 -0.00523564 0.000875763 0.0198693 -0.00205833 -0.00342475 0.00179984 -0.00395647 -0.00205833 0.00381358 0.00709716 0.00222783 -0.00517341 -0.00342475 0.00709716 0.0207181
1477010459550000 -15.7324 -9.45431 -4.82275 -0.899159 -15.6924 -9.36286 -4.88182 -0.861363 -15.6924 -9.36286 4.95723 3.31624 0.0659726 0.0840829 0.241766 0.342712 -0.428452 0.00488098 -0.00286208 -0.00576516 0.00228661 0.00291708 -0.00286208 0.00873404 0.0021893 -0.00478227 -0.00618421 -0.00576516 0.0021893 0.0194019 -0.00295101 -0.00486602 0.00228661 -0.00478227 -0.00295101 0.00424937 0.00760267 0.00291708 -0.00618421 -0.00486602 0.00760267 0.0212406
1477010459600000 -15.9741 -9.49642 -4.83827 -0.784484 -15.9473 -9.45312 -4.90477 -0.873864 -15.9473 -9.45312 4.98201 3.31791 0.0658897 0.0839901 0.241431 0.342232 -0.397542 0.00428154 -0.00202896 -0.00534296 0.00169193 0.00208869 -0.00202896 0.00733038 0.00124559 -0.00396232 -0.00516838 -0.00534296 0.00124559 0.0201083 -0.00218686 -0.00358822 0.00169193 -0.00396232 -0.00218686 0.00375367 0.0070091 0.00208869 -0.00516838 -0.00358822 0.0070091 0.0205913
1477010459650000 -16.2164 -9.53277 -4.85124 -0.668734 -16.1998 -9.45892 -4.91603 -0.656652 -16.1998 -9.45892 4.9597 3.27438 0.0657973 0.0839616 0.241095 0.34172 -0.435741 0.00479351 -0.00279245 -0.00588646 0.0021537 0.0027428 -0.00279245 0.00880713 0.00262165 -0.0047565 -0.00611715 -0.00588646 0.00262165 0.0197976 -0.00311316 -0.00508993 0.0021537 -0.0047565 -0.00311316 0.00415827 0.00745758 0.0027428 -0.00611715 -0.00508993 0.00745758 0.0210025
1477010459700000 -16.4594 -9.5633 -4.8616 -0.55198 -16.4515 -9.45192 -4.94179 -0.454878 -16.4515 -9.45192 4.96268 3.23338 0.0657004 0.0840567 0.240775 0.341251 -0.460823 0.00421254 -0.00196446 -0.00542479 0.00157158 0.00192672 -0.00196446 0.00738006 0.00159757 -0.00394516 -0.00512686 -0.00542479 0.00159757 0.0203695 -0.00229983 -0.00373836 0.00157158 -0.00394516 -0.00229983 0.00368722 0.00690885 0.00192672 -0.00512686 -0.00373836 0.00690885 0.0204334
1477010459750000 -16.7027 -9.58797 -4.8693 -0.434301 -16.6707 -9.44858 -4.89541 -0.27517 -16.6707 -9.44858 4.90314 3.19774 0.0656258 0.0842753 0.24042 0.340854 -0.485055 0.00467344 -0.00265267 -0.00602865 0.00195773 0.00245609 -0.00265267 0.00874997 0.0031403 -0.00461956 -0.0058478 -0.00602865 0.0031403 0.0204815 -0.00331663 -0.00539567 0.00195773 -0.00461956 -0.00331663 0.00397416 0.00713775 0.00245609 -0.0058478 -0.00539567 0.00713775 0.0204292
1477010459800000 -16.9464 -9.60673 -4.87427 -0.315773 -16.9537 -9.43355 -4.95385 -0.0728332 -16.9537 -9.43355 4.95438 3.15629 0.0655296 0.0846773 0.240103 0.340605 -0.506025 0.00411421 -0.00184419 -0.00552043 0.00139322 0.00166226 -0.00184419 0.00734841 0.00206498 -0.00386061 -0.00496034 -0.00552043 0.00206498 0.0208658 -0.00246815 -0.00399948 0.00139322 -0.00386061 -0.00246815 0.00356516 0.0067014 0.00166226 -0.00496034 -0.00399948 0.0067014 0.0200647
1477010459850000 -17.1903 -9.61954 -4.87646 -0.196479 -17.2043 -9.49814 -4.98051 -0.137295 -17.2043 -9.49814 4.9824 3.16915 0.065437 0.0848094 0.239814 0.340116 -0.446786 0.00452806 -0.00246535 -0.00614062 0.00171936 0.0021049 -0.00246535 0.00862599 0.00370156 -0.00443317 -0.00549903 -0.00614062 0.00370156 0.0213315 -0.00350989 -0.00568311 0.00171936 -0.00443317 -0.00350989 0.00375599 0.00675999 0.0021049 -0.00549903 -0.00568311 0.00675999 0.0197538
1477010459900000 -17.4342 -9.62636 -4.87583 -0.0765024 -17.4638 -9.51856 -4.99676 -0.0616887 -17.4638 -9.51856 4.99714 3.15394 0.0653601 0.0848864 0.23955 0.339615 -0.437231 0.0040349 -0.00173059 -0.0056244 0.00122317 0.00142287 -0.00173059 0.00729235 0.00254331 -0.00374517 -0.00474798 -0.0056244 0.00254331 0.0214917 -0.00263377 -0.00425354 0.00122317 -0.00374517 -0.00263377 0.0034111 0.00643971 0.00142287 -0.00474798 -0.00425354 0.00643971 0.0196025
1477010459950000 -17.6781 -9.62717 -4.87232 0.0440703 -17.7219 -9.50592 -4.98987 0.10884 -17.7219 -9.50592 4.99106 3.11978 0.0653072 0.0850161 0.239282 0.339133 -0.460584 0.00444033 -0.00236821 -0.00620052 0.00157459 0.00193328 -0.00236821 0.00865423 0.00414659 -0.00437502 -0.0054129 -0.00620052 0.00414659 0.0218597 -0.00363916 -0.00586925 0.00157459 -0.00437502 -0.00363916 0.00365283 0.00661024 0.00193328 -0.0054129 -0.00586925 0.00661024 0.0195229
1477010460000000 -17.9216 -9.62194 -4.86588 0.165151 -17.9765 -9.4731 -4.99297 0.285826 -17.9765 -9.4731 5.00115 3.08441 0.0652792 0.0852731 0.23903 0.338698 -0.476208 0.0039693 -0.00164746 -0.00565584 0.00109264 0.00125807 -0.00164746 0.00731677 0.00292442 -0.00370697 -0.00469441 -0.00565584 0.00292442 0.0218523 -0.00273208 -0.00438981 0.00109264 -0.00370697 -0.00273208 0.00333681 0.00633484 0.00125807 -0.00469441 -0.00438981 0.00633484 0.0194434
1477010460050000 -18.1648 -9.61064 -4.85648 0.286648 -18.2215 -9.43212 -4.9539 0.491723 -18.2215 -9.43212 4.97824 3.04266 0.0652557 0.0856938 0.238739 0.338385 -0.509281 0.0043398 -0.00223366 -0.00623976 0.00139634 0.00169533 -0.00223366 0.00860513 0.00460608 -0.00424756 -0.00518936 -0.00623976 0.00460608 0.0225482 -0.00374686 -0.00601175 0.00139634 -0.00424756 -0.00374686 0.00349175 0.0063414 0.00169533 -0.00518936 -0.00601175 0.0063414 0.0190457
1477010460100000 -18.4074 -9.59325 -4.84408 0.40847 -18.4211 -9.48397 -4.88219 0.40808 -18.4211 -9.48397 4.89921 3.0582 0.0651647 0.085772 0.238399 0.337891 -0.458976 0.00388936 -0.00152963 -0.00566179 0.00092462 0.00102283 -0.00152963 0.00729162 0.0033566 -0.00362164 -0.00454661 -0.00566179 0.0033566 0.0223573 -0.00282917 -0.00452716 0.00092462 -0.00362164 -0.00282917 0.00322203 0.00614617 0.00102283 -0.00454661 -0.00452716 0.00614617 0.0191099
1477010460150000 -18.6493 -9.56977 -4.82864 0.530522 -18.6571 -9.4733 -4.88302 0.459961 -18.6571 -9.4733 4.90463 3.04767 0.0650713 0.085805 0.238071 0.337421 -0.434299 0.00423636 -0.00209611 -0.00620832 0.00122785 0.00148183 -0.00209611 0.00858473 0.0050069 -0.00417126 -0.00507491 -0.00620832 0.0050069 0.0230598 -0.00381889 -0.00610385 0.00122785 -0.00417126 -0.00381889 0.00339924 0.00620574 0.00148183 -0.00507491 -0.00610385 0.00620574 0.018825
1477010460200000 -18.8904 -9.54017 -4.81012 0.652707 -18.9053 -9.46593 -4.87921 0.523279 -18.9053 -9.46593 4.90719 3.03475 0.0649819 0.0857738 0.237754 0.337004 -0.423007 0.00384428 -0.00145272 -0.00567107 0.000818339 0.00090312 -0.00145272 0.00725849 0.00366091 -0.00356312 -0.00445734 -0.00567107 0.00366091 0.0227234 -0.00289179 -0.00460151 0.000818339 -0.00356312 -0.00289179 0.00316245 0.00606047 0.00090312 -0.00445734 -0.00460151 0.00606047 0.0189684
1477010460250000 -19.1305 -9.50447 -4.78851 0.774927 -19.1352 -9.42862 -4.86389 0.623664 -19.1352 -9.42862 4.90371 3.01407 0.0648884 0.0857467 0.237445 0.336615 -0.416179 0.00417462 -0.00200763 -0.00619586 0.00111868 0.00136785 -0.00200763 0.00857135 0.00531862 -0.0041172 -0.00500051 -0.00619586 0.00531862 0.0234582 -0.00387662 -0.00617124 0.00111868 -0.0041172 -0.00387662 0.00333745 0.00611696 0.00136785 -0.00500051 -0.00617124 0.00611696 0.018674
1477010460300000 -19.3694 -9.46265 -4.76378 0.897083 -19.3824 -9.30417 -4.84465 0.942903 -19.3824 -9.30417 4.93555 2.94937 0.0647986 0.0860447 0.237143 0.336138 -0.471409 0.00380308 -0.00138464 -0.00565422 0.000723882 0.000797125 -0.00138464 0.00725522 0.00393304 -0.00352861 -0.00441002 -0.00565422 0.00393304 0.0229976 -0.00293676 -0.0046458 0.000723882 -0.00352861 -0.00293676 0.00312132 0.0060011 0.000797125 -0.00441002 -0.0046458 0.0060011 0.0188632
1477010460350000 -19.6069 -9.41472 -4.73591 1.01907 -19.6165 -9.225 -4.77747 1.15791 -19.6165 -9.225 4.91579 2.90381 0.0647075 0.0865209 0.236812 0.335737 -0.511557 0.00410475 -0.00188447 -0.00618268 0.000968934 0.00116823 -0.00188447 0.00845992 0.00566499 -0.00395993 -0.00471334 -0.00618268 0.00566499 0.0241307 -0.00390247 -0.00615996 0.000968934 -0.00395993 -0.00390247 0.00317552 0.00582407 0.00116823 -0.00471334 -0.00615996 0.00582407 0.018116
1477010460400000 -19.8431 -9.36071 -4.70487 1.1408 -19.8685 -9.099 -4.7458 1.43796 -19.8685 -9.099 4.95887 2.84739 0.0646291 0.0875252 0.236483 0.335633 -0.549429 0.00373542 -0.00125926 -0.00558645 0.000555799 0.000552071 -0.00125926 0.00719684 0.0043221 -0.00342078 -0.00421273 -0.00558645 0.0043221 0.0235178 -0.00297772 -0.00468398 0.000555799 -0.00342078 -0.00297772 0.00300195 0.00578641 0.000552071 -0.00421273 -0.00468398 0.00578641 0.0184551
1477010460450000 -20.0775 -9.30061 -4.67066 1.26215 -20.1069 -8.99591 -4.70501 1.62589 -20.1069 -8.99591 4.97802 2.80887 0.0645557 0.0889047 0.236152 0.335717 -0.559627 0.00400249 -0.00169317 -0.00609333 0.000743064 0.000839919 -0.00169317 0.00825949 0.00607074 -0.0037047 -0.00424535 -0.00609333 0.00607074 0.0250411 -0.00386167 -0.00602244 0.000743064 -0.0037047 -0.00386167 0.00292615 0.00537388 0.000839919 -0.00424535 -0.00602244 0.00537388 0.017279
1477010460500000 -20.3102 -9.23446 -4.63328 1.38303 -20.2776 -9.13567 -4.62886 1.22804 -20.2776 -9.13567 4.78899 2.88226 0.0644873 0.0889344 0.235815 0.33534 -0.439456 0.00366664 -0.00110489 -0.00548494 0.000349304 0.000248574 -0.00110489 0.00707696 0.00476707 -0.00323639 -0.00387997 -0.00548494 0.00476707 0.0242576 -0.00298191 -0.00465961 0.000349304 -0.00323639 -0.00298191 0.00281056 0.00544589 0.000248574 -0.00387997 -0.00465961 0.00544589 0.0178303
1477010460550000 -20.5409 -9.16227 -4.59271 1.50334 -20.5161 -9.0959 -4.62906 1.26014 -20.5161 -9.0959 4.79752 2.87581 0.0644092 0.0888784 0.235488 0.335114 -0.414083 0.00391786 -0.00155731 -0.00593546 0.000589891 0.000668285 -0.00155731 0.00829033 0.00643913 -0.00368193 -0.00426868 -0.00593546 0.00643913 0.0253813 -0.00389782 -0.00610189 0.000589891 -0.00368193 -0.00389782 0.00290307 0.00538523 0.000668285 -0.00426868 -0.00610189 0.00538523 0.0173702
1477010460600000 -20.7696 -9.08409 -4.54895 1.62296 -20.7378 -8.99838 -4.58488 1.42737 -20.7378 -8.99838 4.80192 2.83978 0.0643401 0.0888696 0.235162 0.334801 -0.433095 0.00364792 -0.00105974 -0.00546002 0.000286752 0.000218506 -0.00105974 0.00705873 0.00498148 -0.00321077 -0.0038802 -0.00546002 0.00498148 0.0244817 -0.00301042 -0.00470033 0.000286752 -0.00321077 -0.00301042 0.00280466 0.00547238 0.000218506 -0.0038802 -0.00470033 0.00547238 0.0179248
1477010460650000 -20.9959 -8.99994 -4.50202 1.74179 -20.9797 -8.9171 -4.55983 1.55644 -20.9797 -8.9171 4.81815 2.81266 0.064255 0.0888531 0.23485 0.334473 -0.444047 0.00388689 -0.00149351 -0.00589716 0.000513659 0.00061597 -0.00149351 0.00825337 0.00668085 -0.00362341 -0.0042016 -0.00589716 0.00668085 0.0257524 -0.00391392 -0.00611212 0.000513659 -0.00362341 -0.00391392 0.00285727 0.00532484 0.00061597 -0.0042016 -0.00611212 0.00532484 0.0172701
1477010460700000 -21.2198 -8.90987 -4.45191 1.85972 -21.1757 -8.84936 -4.48499 1.6245 -21.1757 -8.84936 4.77013 2.79408 0.0642071 0.088786 0.234525 0.334235 -0.440622 0.00362057 -0.000992903 -0.00538647 0.00019746 0.000122654 -0.000992903 0.00704502 0.00522986 -0.00317128 -0.00383383 -0.00538647 0.00522986 0.0247422 -0.00302437 -0.00470256 0.00019746 -0.00317128 -0.00302437 0.00277461 0.00543235 0.000122654 -0.00383383 -0.00470256 0.00543235 0.0178539
1477010460750000 -21.4412 -8.81393 -4.39865 1.97666 -21.4087 -8.76113 -4.44419 1.7515 -21.4087 -8.76113 4.77688 2.76617 0.0641398 0.0887053 0.234208 0.333978 -0.454901 0.00384443 -0.00140399 -0.00580502 0.000409818 0.000502271 -0.00140399 0.00821163 0.00693694 -0.00354866 -0.00408908 -0.00580502 0.00693694 0.0261444 -0.0039029 -0.00606063 0.000409818 -0.00354866 -0.0039029 0.0027935 0.00521867 0.000502271 -0.00408908 -0.00606063 0.00521867 0.0170675
1477010460800000 -21.6597 -8.71217 -4.34224 2.0925 -21.6011 -8.73878 -4.38058 1.69809 -21.6011 -8.73878 4.69819 2.77179 0.0641252 0.0885922 0.233889 0.334163 -0.421451 0.00359362 -0.00092037 -0.00529516 0.000100483 7.24412e-06 -0.00092037 0.00701119 0.00547307 -0.00311204 -0.00374123 -0.00529516 0.00547307 0.0250348 -0.00302118 -0.0046702 0.000100483 -0.00311204 -0.00302118 0.0027294 0.00535543 7.24412e-06 -0.00374123 -0.0046702 0.00535543 0.0177032
1477010460850000 -21.8754 -8.60465 -4.2827 2.20712 -21.7922 -8.59155 -4.21608 1.98763 -21.7922 -8.59155 4.66111 2.70105 0.0641863 0.0884711 0.233588 0.333898 -0.514248 0.00380294 -0.00131608 -0.00568785 0.000311598 0.000396077 -0.00131608 0.00818837 0.00716505 -0.00350074 -0.00402956 -0.00568785 0.00716505 0.0264238 -0.00389475 -0.00602564 0.000311598 -0.00350074 -0.00389475 0.00276117 0.00517183 0.000396077 -0.00402956 -0.00602564 0.00517183 0.0169833
1477010460900000 -22.0881 -8.49143 -4.22007 2.32043 -21.9948 -8.51552 -4.16352 2.03771 -21.9948 -8.51552 4.63543 2.68644 0.0642855 0.0883569 0.233282 0.333766 -0.50106 0.00356284 -0.000841598 -0.00516413 -1.60012e-06 -0.000119243 -0.000841598 0.00697729 0.00570117 -0.00306798 -0.00367559 -0.00516413 0.00570117 0.0252442 -0.0030215 -0.00465248 -1.60012e-06 -0.00306798 -0.0030215 0.00271397 0.00533239 -0.000119243 -0.00367559 -0.00465248 0.00533239 0.0176548
1477010460950000 -22.2975 -8.37258 -4.15437 2.43232 -22.2045 -8.40967 -4.14661 2.1154 -22.2045 -8.40967 4.65503 2.66986 0.0643827 0.0882558 0.232958 0.33372 -0.47681 0.00375792 -0.00120214 -0.00554513 0.000178019 0.000222165 -0.00120214 0.0080507 0.00739104 -0.00335313 -0.00376499 -0.00554513 0.00739104 0.026936 -0.00381675 -0.00583431 0.000178019 -0.00335313 -0.00381675 0.0026555 0.00497404 0.000222165 -0.00376499 -0.00583431 0.00497404 0.0165981
